facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.00636809813603006
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	-0.0029018431515772905
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	-0.014846349844348477
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.011118791347320812
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	-0.015440752683712335
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	4.965617622136052e-4
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.011081343471655744
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.015295314454033199
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.010073812723902545
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.013101894717161264
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.01727436771368094
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	-0.010128877118703626
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.003515285350751414
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	-0.011868878896542095
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	-0.0021011871619265087
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.014887680183854125
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	-0.008639189305624946
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.007209779436586189
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.017721628924651494
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.005059767762209043
pop	NR~TR	.base	.base	0	200	50	TRUE	TRUE	463	FALSE	0.010041870029553627
pop	CB~CR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.005914995707249583
pop	CB~DR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	-0.0018907093317273558
pop	CB~LP	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	-0.015104552405081056
pop	CB~MB	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.0039026639654547515
pop	CB~NR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	-0.016312817938588704
pop	CB~TR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	-7.866004905755823e-4
pop	CR~DR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.012359719825820549
pop	CR~LP	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.015945611990948173
pop	CR~MB	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.008929554539796571
pop	CR~NR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.013199204923403618
pop	CR~TR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.017744187642203244
pop	DR~LP	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	-0.009450167524936904
pop	DR~MB	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.004347088735014807
pop	DR~NR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	-0.011333005968232866
pop	DR~TR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	-0.001701220458313161
pop	LP~MB	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.014432349410195645
pop	LP~NR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	-0.008213563274230071
pop	LP~TR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.006683455192159322
pop	MB~NR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.016609817232731246
pop	MB~TR	.base	.base	50000	200	50	TRUE	TRUE	515	FALSE	0.00448794550053159
