facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	0.027429113115736946
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.012914645232865013
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.005555973996901353
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-1.593704572567483e-4
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.010838902172887922
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.0059662122287080415
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	0.03385707109265008
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	0.07899643256561843
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	0.053875444057225975
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	0.057225989712434026
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	0.023079101524878343
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.011576532532638949
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.014879429481196886
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.016025071013101237
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.017621627621033496
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	8.650895485655334e-4
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.0022096872111639675
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	0.01506941948717149
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	-0.0029484572671299265
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	0.0036849809846928646
pop	NR~TR	.base	.base	0	200	50	TRUE	TRUE	227	FALSE	0.007173335746694539
pop	CB~CR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	0.021283527367234323
pop	CB~DR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.014804087232663564
pop	CB~LP	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.008647400639625345
pop	CB~MB	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.0013035457833370863
pop	CB~NR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.015018550471041529
pop	CB~TR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.010027693887564089
pop	CR~DR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	0.03208005911473573
pop	CR~LP	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	0.07373998059648668
pop	CR~MB	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	0.05133057500826034
pop	CR~NR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	0.054312972107053006
pop	CR~TR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	0.02246191528322074
pop	DR~LP	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.012115501207349078
pop	DR~MB	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.015496917565870976
pop	DR~NR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.015375063232023966
pop	DR~TR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.017011155644381125
pop	LP~MB	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	8.482934842092446e-4
pop	LP~NR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.00279675293596658
pop	LP~TR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	0.013715044839850192
pop	MB~NR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	-0.003223235449783031
pop	MB~TR	.base	.base	50000	200	50	TRUE	TRUE	325	FALSE	0.0031757080413845258
