facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.16877639320699428
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.016157754731118766
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.014439412922535949
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.038295218670991296
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.013546257885267603
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	-0.0037976556124350233
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.07905140268638516
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.05142190057502077
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.08526873696625806
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.09375362654106666
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.10781281840900737
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	-0.005222798273381733
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.012076835034619642
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.005636514929536231
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	-0.0052731632426310775
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	-9.25235335534724e-4
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	-6.227578421172012e-4
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.007910488946725627
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	-6.061694066705969e-4
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	436	FALSE	0.0074069047293830285
