facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.002241203747819959
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.003540459858790231
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	0.0046092324528443805
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.0022453996534501737
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.0062266353167723535
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	0.002283586274668862
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	0.0010987792504612794
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.0019661658793839235
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.0016273400573817178
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	0.010411382400135418
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-2.455609399792784e-4
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.003848250720095966
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.0046861819200486295
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	0.00854559469304419
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	0.0015115041186199733
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.003303319723079575
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	0.006366824844354302
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	1.8893629307637123e-4
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	0.0026951878954265254
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	-0.004374094713852482
pop	NR~TR	.base	.base	0	200	50	TRUE	TRUE	310	FALSE	0.00528245988685748
pop	CB~CR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-5.196568205939843e-4
pop	CB~DR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-0.004947140720816767
pop	CB~LP	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	0.002336622127168704
pop	CB~MB	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-8.469029856849695e-4
pop	CB~NR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-0.006190110100838142
pop	CB~TR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-1.1228495050822338e-4
pop	CR~DR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	0.004156549512376775
pop	CR~LP	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	0.001538345138000038
pop	CR~MB	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-0.0010003867043451528
pop	CR~NR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	0.01112503682374268
pop	CR~TR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	0.0035703340357906396
pop	DR~LP	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-0.0036527419857400375
pop	DR~MB	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-0.0032230950209659642
pop	DR~NR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	0.0066041375375387665
pop	DR~TR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	7.844724549883086e-4
pop	LP~MB	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-0.001976587783975321
pop	LP~NR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	0.004792486333239194
pop	LP~TR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	7.96954023097654e-5
pop	MB~NR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	0.0026371931463693393
pop	MB~TR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	-0.0024030536640061847
pop	NR~TR	.base	.base	50000	200	50	TRUE	TRUE	414	FALSE	0.005512515142941278
pop	CB~CR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.0026815561070975343
pop	CB~DR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.007850000238175881
pop	CB~LP	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.0031639491038926663
pop	CB~MB	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.0020300584929051537
pop	CB~NR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.009455882174030828
pop	CB~TR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.0025469198526305308
pop	CR~DR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.0013108849910938882
pop	CR~LP	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	0.002430247465618563
pop	CR~MB	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	0.005184165099054404
pop	CR~NR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	0.013652840277534635
pop	CR~TR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	7.141777937897987e-4
pop	DR~LP	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.006832879619409138
pop	DR~MB	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	0.004412190047477827
pop	DR~NR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	0.009304044515201886
pop	DR~TR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.00525210750400021
pop	LP~MB	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-0.0016535941990925335
pop	LP~NR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	0.002969557971694507
pop	LP~TR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	-8.690855095294635e-4
pop	MB~NR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	8.754246592614653e-4
pop	MB~TR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	0.004331862217499262
pop	NR~TR	.base	.base	100000	200	50	TRUE	TRUE	576	FALSE	0.008645420865910459
pop	CB~CR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	7.505280539872456e-4
pop	CB~DR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	-0.012281234357332789
pop	CB~LP	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	-0.008055175421362365
pop	CB~MB	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	-0.004740582513784288
pop	CB~NR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	-0.013072448719107057
pop	CB~TR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	-0.007007345275775371
pop	CR~DR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.0029106967417510056
pop	CR~LP	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.006246765720811449
pop	CR~MB	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.005290164120519333
pop	CR~NR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.01762781421363697
pop	CR~TR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.0017792387531232407
pop	DR~LP	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	-0.00989288248889691
pop	DR~MB	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.003836410978031678
pop	DR~NR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.005600536517470818
pop	DR~TR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	-0.007005512928315491
pop	LP~MB	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	-6.173136759250566e-4
pop	LP~NR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	4.686809227822492e-4
pop	LP~TR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	-0.001763143832411813
pop	MB~NR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.0016819036251108275
pop	MB~TR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.004470493091191318
pop	NR~TR	.base	.base	150000	200	50	TRUE	TRUE	779	FALSE	0.007513555458134145
pop	CB~CR	.base	.base	200000	200	50	TRUE	TRUE	859	FALSE	0.004462369358695693
pop	CB~DR	.base	.base	200000	200	50	TRUE	TRUE	859	FALSE	-0.012321497108613839
pop	CB~LP	.base	.base	200000	200	50	TRUE	TRUE	859	FALSE	-0.009621380017044044
pop	CB~MB	.base	.base	200000	200	50	TRUE	TRUE	859	FALSE	-0.0025164398312534676
pop	CB~NR	.base	.base	200000	200	50	TRUE	TRUE	859	FALSE	-0.01392096705620999
pop	CB~TR	.base	.base	200000	200	50	TRUE	TRUE	859	FALSE	-0.008612544230106475
pop	CR~DR	.base	.base	200000	200	50	TRUE	TRUE	859	FALSE	0.004150899223235709
pop	CR~LP	.base	.base	200000	200	50	TRUE	TRUE	859	FALSE	0.007765380514043986
