facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.054730465605807674
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.016909089138165155
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.004186356742008625
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	3.3076603649083794e-4
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	6.141506335453244e-4
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.005870859536256008
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.0788933856190837
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.025340815171485124
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.02577755502889339
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.04060149192966876
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.04034351106289184
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.008471532269340222
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.014531073912837594
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.008949647781688205
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.007277415731761508
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.0010184933623069439
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.004381817723269574
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.00770154171848857
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.0062591939978823615
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.001856764460311508
pop	NR~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-8.72234576182024e-4
pop	CB~CR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.0486481471138536
pop	CB~DR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.02520603631362029
pop	CB~LP	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.004205940977728232
pop	CB~MB	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.006858918028189696
pop	CB~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.011710013039664083
pop	CB~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.014296679869311981
pop	CR~DR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.0696755739302317
pop	CR~LP	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.04104551222783884
pop	CR~MB	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.044504660049430454
pop	CR~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.06218188067824343
pop	CR~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.05481594936603378
pop	DR~LP	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.02130365676763572
pop	DR~MB	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.0252189893244962
pop	DR~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.025837200861898245
pop	DR~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.023447201558033738
pop	LP~MB	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.0030257971775323987
pop	LP~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.004120474923484883
pop	LP~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.008034822652098062
pop	MB~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.0067513625098370375
pop	MB~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.0027211593140053767
pop	NR~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.0015244654827069998
pop	CB~CR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.052266496144817105
pop	CB~DR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	-0.02781560107108738
pop	CB~LP	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.0059896287762524454
pop	CB~MB	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.00806258556521685
pop	CB~NR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.013362938790404021
pop	CB~TR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.01600555211910602
pop	CR~DR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.07253014024346571
pop	CR~LP	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.04747069447725209
pop	CR~MB	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.05188774322324778
pop	CR~NR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.07076174633407104
pop	CR~TR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.060159540318859193
pop	DR~LP	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.024064049959762655
pop	DR~MB	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.02703588358090221
pop	DR~NR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.02869047136911994
pop	DR~TR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	0.026883404313248822
pop	LP~MB	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	-0.0034765360689322134
pop	LP~NR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	-0.003914717283536982
pop	LP~TR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	-0.008218293579680236
pop	MB~NR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	-0.006914361601871198
pop	MB~TR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	-0.004064130507809298
pop	NR~TR	.base	.base	100000	200	50	TRUE	TRUE	392	FALSE	-0.0015930441262143563
pop	CB~CR	.base	.base	150000	200	50	TRUE	TRUE	415	FALSE	0.05259779851904757
pop	CB~DR	.base	.base	150000	200	50	TRUE	TRUE	415	FALSE	-0.030213582273099997
pop	CB~LP	.base	.base	150000	200	50	TRUE	TRUE	415	FALSE	0.006419213812734344
pop	CB~MB	.base	.base	150000	200	50	TRUE	TRUE	415	FALSE	0.007882004601094532
pop	CB~NR	.base	.base	150000	200	50	TRUE	TRUE	415	FALSE	0.013446572935372686
pop	CB~TR	.base	.base	150000	200	50	TRUE	TRUE	415	FALSE	0.015747686755204857
pop	CR~DR	.base	.base	150000	200	50	TRUE	TRUE	415	FALSE	0.07172651289946842
pop	CR~LP	.base	.base	150000	200	50	TRUE	TRUE	415	FALSE	0.04884590058228348
pop	CR~MB	.base	.base	150000	200	50	TRUE	TRUE	415	FALSE	0.05346406029682142
