facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.005357547200393083
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	0.002080470726277084
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.023332772006497242
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	9.870835452890693e-4
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.013322387873112044
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.01176549296744202
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.0026496210864450365
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	0.002586287461437521
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.011396066710742855
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	0.0029212600892840686
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	5.092249350023225e-4
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.015553316458310462
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.0035108082506094458
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.022481425469834865
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	5.935181312320499e-4
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	0.002005857891437681
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.008346603953811472
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.003982487712953753
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	0.0015573412424799977
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.005377191166669339
pop	NR~TR	.base	.base	0	200	50	TRUE	TRUE	30	FALSE	-0.0014080697499123816
pop	CB~CR	.base	.base	50000	200	50	TRUE	TRUE	159	FALSE	-0.016978703806951632
pop	CB~DR	.base	.base	50000	200	50	TRUE	TRUE	159	FALSE	-0.014935683776273604
pop	CB~LP	.base	.base	50000	200	50	TRUE	TRUE	159	FALSE	-0.01972212530440203
