facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.021638232974156343
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-0.019591573003520636
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-0.017627785466350996
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.002110591875630166
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-0.02150119024587369
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-0.02439577435556631
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-0.00890626696811515
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.03025675630481854
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.06735167356566443
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.021170871619163315
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.02592865404878298
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.0027151004736383657
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.02209994628631877
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-0.006772377409198587
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-0.0051966272734632595
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.010602981358152753
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-2.9741881759105457e-4
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-9.794350773494789e-4
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.014405184190038162
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	0.006179537433397732
pop	NR~TR	.base	.base	0	200	50	TRUE	TRUE	288	FALSE	-0.0044033460039038744
pop	CB~CR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.022924314607660874
pop	CB~DR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.017700782386870815
pop	CB~LP	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.01483842360988592
pop	CB~MB	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.0054822978188394465
pop	CB~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.01924150426716936
pop	CB~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.020108998728960912
pop	CR~DR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.009040764326972053
pop	CR~LP	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.027477627224027155
pop	CR~MB	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.05745202934152255
pop	CR~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.019918590536565462
pop	CR~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.020727074258297375
pop	DR~LP	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-4.179280158952125e-4
pop	DR~MB	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.014665249476692507
pop	DR~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.00856100686720874
pop	DR~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-0.006164790525032515
pop	LP~MB	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.008460172603867654
pop	LP~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	2.0269224450967583e-5
pop	LP~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.004656443022120712
pop	MB~NR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.01212769765872187
pop	MB~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	0.008682196411161457
pop	NR~TR	.base	.base	50000	200	50	TRUE	TRUE	381	FALSE	-7.070608037872757e-4
pop	CB~CR	.base	.base	100000	200	50	TRUE	TRUE	467	FALSE	0.024976428211984543
pop	CB~DR	.base	.base	100000	200	50	TRUE	TRUE	467	FALSE	-0.013585885776787996
pop	CB~LP	.base	.base	100000	200	50	TRUE	TRUE	467	FALSE	-0.013495229085349851
pop	CB~MB	.base	.base	100000	200	50	TRUE	TRUE	467	FALSE	0.005688667000291369
pop	CB~NR	.base	.base	100000	200	50	TRUE	TRUE	467	FALSE	-0.015896851288461647
pop	CB~TR	.base	.base	100000	200	50	TRUE	TRUE	467	FALSE	-0.012891686714243898
pop	CR~DR	.base	.base	100000	200	50	TRUE	TRUE	467	FALSE	-0.007834227384303189
pop	CR~LP	.base	.base	100000	200	50	TRUE	TRUE	467	FALSE	0.025550855821467894
pop	CR~MB	.base	.base	100000	200	50	TRUE	TRUE	467	FALSE	0.04830019970548153
