facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.037398785464963585
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.00870285174870903
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	-0.004210366127050897
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.03821117757810988
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	-9.169699563649094e-4
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.0035147687355614344
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.05978366587302402
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.11502053589076427
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.10060879210917045
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.09076314433235315
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.07463762073256715
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	9.07830572426655e-5
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.007967274676150809
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.003475840428256647
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	9.59171969844891e-4
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.014321262966704995
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	-0.0013499461799880155
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	-0.0057369392399142976
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.016191333734245184
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	0.001265311845746315
pop	NR~TR	.base	.base	0	200	50	TRUE	TRUE	230	FALSE	-2.3338168248732884e-4
pop	CB~CR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.0363681534179047
pop	CB~DR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.007306883301033234
pop	CB~LP	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	-0.0026299339094818857
pop	CB~MB	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.034524689580692464
pop	CB~NR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	-0.0020043817038616634
pop	CB~TR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.004195503189764613
pop	CR~DR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.057790561704405226
pop	CR~LP	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.11316703636365265
pop	CR~MB	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.09639589018114081
pop	CR~NR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.08855620834218565
pop	CR~TR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.07238087511330485
pop	DR~LP	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	-1.1912945918872353e-4
pop	DR~MB	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.007033251046484288
pop	DR~NR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.0020013890119790954
pop	DR~TR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.0014692332690309136
pop	LP~MB	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.013848158295628367
pop	LP~NR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	-9.820614640712795e-4
pop	LP~TR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	-0.004273353652375664
pop	MB~NR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.01586014137343847
pop	MB~TR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	5.665345717050692e-4
pop	NR~TR	.base	.base	50000	200	50	TRUE	TRUE	246	FALSE	0.0014291377168045571
pop	CB~CR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.039030442555824385
pop	CB~DR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.005132660641109358
pop	CB~LP	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	-0.0026058017278867756
pop	CB~MB	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.03037258919501847
pop	CB~NR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	-0.001690171654382935
pop	CB~TR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.0052704741830441985
pop	CR~DR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.05813113790304188
pop	CR~LP	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.11585768293221524
pop	CR~MB	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.09546803134763525
pop	CR~NR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.09102529788691402
pop	CR~TR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.07358376461715953
pop	DR~LP	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	-0.001742456817837901
pop	DR~MB	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.005572733793720376
pop	DR~NR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	9.025651656703146e-4
pop	DR~TR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	9.175200541957262e-4
pop	LP~MB	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.012768461475544113
pop	LP~NR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	-9.539261296587559e-4
pop	LP~TR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	-0.0035624766718856276
pop	MB~NR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.014722426219478151
pop	MB~TR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	-3.2663223919191675e-4
pop	NR~TR	.base	.base	100000	200	50	TRUE	TRUE	289	FALSE	0.0013515982770064632
pop	CB~CR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.039208583816073554
pop	CB~DR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.003776116510011551
pop	CB~LP	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	-0.0018996961571083615
pop	CB~MB	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.02916455745681861
pop	CB~NR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	-0.0021648517274803145
pop	CB~TR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.00654523127954129
pop	CR~DR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.057512230105510216
pop	CR~LP	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.11451794887735543
pop	CR~MB	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.09428823967513407
pop	CR~NR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.09043221836204601
pop	CR~TR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.0734049654088701
pop	DR~LP	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	-0.002291823116720734
pop	DR~MB	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.005781735935923193
pop	DR~NR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	1.2189622719791853e-4
pop	DR~TR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.001219572695272107
pop	LP~MB	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.012245158883581055
pop	LP~NR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	-6.943058877915243e-4
pop	LP~TR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	-0.003113943141535526
pop	MB~NR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.01410310642771312
pop	MB~TR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	-4.612118390364114e-4
pop	NR~TR	.base	.base	150000	200	50	TRUE	TRUE	296	FALSE	0.0018008249855152804
pop	CB~CR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.04058920454003317
pop	CB~DR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	2.0679287926278955e-4
pop	CB~LP	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	-0.0014627488597495511
pop	CB~MB	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.024698186557971815
pop	CB~NR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	-0.002175558931652106
pop	CB~TR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.006127815627712641
pop	CR~DR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.057352725498443474
pop	CR~LP	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.11625476196398161
pop	CR~MB	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.09279329846132779
pop	CR~NR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.09205953301352095
pop	CR~TR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.07334757680556162
pop	DR~LP	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	-0.0025207052441551525
pop	DR~MB	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.005718213377411338
pop	DR~NR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	-0.001237551819300904
pop	DR~TR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.00113714121986136
pop	LP~MB	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.011466056942415214
pop	LP~NR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	-8.529055651538638e-4
pop	LP~TR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	-0.002453718759190562
pop	MB~NR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.012948171346586768
pop	MB~TR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	-0.0017020562357023801
pop	NR~TR	.base	.base	200000	200	50	TRUE	TRUE	338	FALSE	0.0018303538358045897
pop	CB~CR	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.04250854797675734
pop	CB~DR	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	-0.004570477210121427
pop	CB~LP	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.0036894544669487245
pop	CB~MB	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.02277538083630511
pop	CB~NR	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.003201788866072487
pop	CB~TR	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.006996887641466716
pop	CR~DR	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.05203876625101292
pop	CR~LP	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.11241782314295805
pop	CR~MB	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.08592760828931348
pop	CR~NR	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.08930603101089964
pop	CR~TR	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.06878818174037508
pop	DR~LP	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	-0.004548960587601727
pop	DR~MB	.base	.base	250000	200	50	TRUE	TRUE	372	FALSE	0.004595124642289273
