facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.011886195392668348
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.007343273533657168
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.0103421002791777
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.015492473584259965
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.0038552111792985004
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.008774635300250477
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	0.007253862847434951
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	0.013978119752828115
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	0.0011289464016970441
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	0.007156085963801903
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	0.0036955261650372757
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.004872157708980613
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.008837616789504578
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.008101787934094338
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.012668407550979815
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	0.005326865486793101
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	0.0025237021711574446
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.003702451698052839
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	1.6381429185093022e-4
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.004738665260890191
pop	NR~TR	.base	.base	0	200	50	TRUE	TRUE	74	FALSE	-0.0026054825384726962
pop	CB~CR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.007017066129234223
pop	CB~DR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.013416902582025858
pop	CB~LP	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	4.387220059989511e-4
pop	CB~MB	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.01026146397784539
pop	CB~NR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	8.145039012021973e-4
pop	CB~TR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.004936824711656309
pop	CR~DR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	0.007922486368752101
pop	CR~LP	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	0.013116936489208444
pop	CR~MB	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-4.927103865144375e-5
pop	CR~NR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	0.0071594760813953095
pop	CR~TR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	0.004168270532123523
pop	DR~LP	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	0.0018560015826162713
pop	DR~MB	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.005902454380433375
pop	DR~NR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.002888408832075954
pop	DR~TR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.009836793970939492
pop	LP~MB	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	0.004397478000145489
pop	LP~NR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	0.0022059724118996325
pop	LP~TR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.00202717105220409
pop	MB~NR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	3.1898488019344896e-4
pop	MB~TR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.0037935197601082797
pop	NR~TR	.base	.base	50000	200	50	TRUE	TRUE	86	FALSE	-0.0023518919817688308
pop	CB~CR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-0.008805871419923289
pop	CB~DR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-0.015582657489302923
pop	CB~LP	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	3.75192891270879e-4
pop	CB~MB	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-0.009997421960103526
pop	CB~NR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	4.1158168072505207e-4
pop	CB~TR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-0.005105163559323989
pop	CR~DR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	0.005401016493911062
pop	CR~LP	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	0.011212805566177717
pop	CR~MB	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	6.125272163713258e-4
pop	CR~NR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	0.007015379358062762
pop	CR~TR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	0.003983133205539824
pop	DR~LP	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	0.0017283957864264881
pop	DR~MB	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-0.006003565969343748
pop	DR~NR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-0.00256619518358365
pop	DR~TR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-0.009525384753880305
pop	LP~MB	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	0.0049318429150735366
pop	LP~NR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	0.0033211286038835556
pop	LP~TR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-5.780349818263713e-4
pop	MB~NR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	2.7852889541777617e-4
pop	MB~TR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-0.004100430450516468
pop	NR~TR	.base	.base	100000	200	50	TRUE	TRUE	96	FALSE	-0.0024726547938562337
pop	CB~CR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-0.008180641187930365
pop	CB~DR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-0.01484836037714617
pop	CB~LP	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-3.103685387226615e-5
pop	CB~MB	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-0.00875476575381526
pop	CB~NR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	3.50521358932561e-5
pop	CB~TR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-0.005171861792858361
pop	CR~DR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	0.00481887534397853
pop	CR~LP	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	0.01070107163284135
pop	CR~MB	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	0.0011447547951073784
pop	CR~NR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	0.007936086422929122
pop	CR~TR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	0.005521466006518391
pop	DR~LP	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	0.002223957459789483
pop	DR~MB	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-0.0070367034351917915
pop	DR~NR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-0.0028982685458690824
pop	DR~TR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-0.00902562308438537
pop	LP~MB	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	0.006069168826542517
pop	LP~NR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	0.004354410546019583
pop	LP~TR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	0.0012113458419163116
pop	MB~NR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-4.6936673359392186e-4
pop	MB~TR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-0.004100550275741917
pop	NR~TR	.base	.base	150000	200	50	TRUE	TRUE	107	FALSE	-0.0025428485980859518
pop	CB~CR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.006814048262880771
pop	CB~DR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.012152131073331072
pop	CB~LP	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.002260611162686316
pop	CB~MB	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.005800204859883434
pop	CB~NR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-8.286098323346544e-4
pop	CB~TR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.004765308765832868
pop	CR~DR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.0063819654987799556
pop	CR~LP	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.010712514650027222
pop	CR~MB	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.001862089196555475
pop	CR~NR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.006683519329094453
pop	CR~TR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.006375478673136463
pop	DR~LP	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.0018252845698154521
pop	DR~MB	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.006628893267087695
pop	DR~NR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.003023772729414376
pop	DR~TR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.008053231787252441
pop	LP~MB	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.004427968576002953
pop	LP~NR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.004162134519098136
pop	LP~TR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	0.0014740641276919171
pop	MB~NR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.001237452931735798
pop	MB~TR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.004223464120899506
pop	NR~TR	.base	.base	200000	200	50	TRUE	TRUE	123	FALSE	-0.0029120808283440596
pop	CB~CR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-0.002592511393577689
pop	CB~DR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-0.01568922924596946
pop	CB~LP	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-8.30326095528804e-5
pop	CB~MB	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	1.603025258979466e-4
pop	CB~NR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-0.0037577893372989562
pop	CB~TR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-0.0021684423999242643
pop	CR~DR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	0.007463680719640264
pop	CR~LP	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	0.011477951571170066
pop	CR~MB	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	0.005448847379832302
pop	CR~NR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	0.004584803173011138
pop	CR~TR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	0.010060109635196617
pop	DR~LP	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-1.2984280582286827e-5
pop	DR~MB	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-0.00570851272568563
pop	DR~NR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-6.008143903411754e-4
pop	DR~TR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-0.005121967208099139
pop	LP~MB	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	0.0034018274325564885
pop	LP~NR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	0.004259350565234219
pop	LP~TR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	0.0026841144550767936
pop	MB~NR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-4.410688032629326e-4
pop	MB~TR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-0.004370889132391165
pop	NR~TR	.base	.base	250000	200	50	TRUE	TRUE	126	FALSE	-0.0020641386128509255
pop	CB~CR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.002763349590585595
pop	CB~DR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.013338491124770481
pop	CB~LP	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.0011620626857857664
pop	CB~MB	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.006843674112991568
pop	CB~NR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.002193804352245476
pop	CB~TR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.004201645667532076
pop	CR~DR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.007642955117707826
pop	CR~LP	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.008799843098614809
pop	CR~MB	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.007204603228788056
pop	CR~NR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.0030211331532146546
pop	CR~TR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.011014905984980438
pop	DR~LP	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.0024591701169502864
pop	DR~MB	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.0025592632021223575
pop	DR~NR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.001981231938341975
pop	DR~TR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.0019098473435227423
pop	LP~MB	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.0018178691091481787
pop	LP~NR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.002351542298530428
pop	LP~TR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	0.0017291924373011378
pop	MB~NR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-3.169993420325358e-5
pop	MB~TR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.003770953164132256
pop	NR~TR	.base	.base	300000	200	50	TRUE	TRUE	134	FALSE	-0.002742575194312627
pop	CB~CR	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	4.6805281674750724e-4
pop	CB~DR	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	-0.013697178450418552
pop	CB~LP	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	-0.0011530664064941557
pop	CB~MB	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	0.008722507732613396
pop	CB~NR	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	-0.003529595504661687
pop	CB~TR	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	0.005327391964831547
pop	CR~DR	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	0.007606440501910967
pop	CR~LP	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	0.007460564769277245
pop	CR~MB	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	0.007403728691471797
pop	CR~NR	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	0.0012668815595389433
pop	CR~TR	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	0.011090805031783935
pop	DR~LP	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	-0.0036998386898615186
pop	DR~MB	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	-0.0013241470787765065
pop	DR~NR	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	-0.0028978856279374384
pop	DR~TR	.base	.base	350000	200	50	TRUE	TRUE	123	FALSE	-3.072192595119518e-4
