facet	subfacet	snp.facet	snp.subfacet	position	sigma	step	nk.status	gaussian	n_snps	triple_sigma	fst
pop	CB~CR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.13806114635648853
pop	CB~DR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	3.2670837078991406e-4
pop	CB~LP	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.002939063395469369
pop	CB~MB	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.01123479532861909
pop	CB~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.017055383245686798
pop	CB~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.026082324832648884
pop	CR~DR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.04926264363052814
pop	CR~LP	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.05274709127178784
pop	CR~MB	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.06978365261653126
pop	CR~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.02924290744980084
pop	CR~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.081016106234027
pop	DR~LP	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.01353308362790434
pop	DR~MB	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-8.954260185821307e-4
pop	DR~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.008612780803424354
pop	DR~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.008893227827773806
pop	LP~MB	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.00441221672679633
pop	LP~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.003398872503489725
pop	LP~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	-0.003631590769138088
pop	MB~NR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.008666542800696644
pop	MB~TR	.base	.base	0	200	50	TRUE	TRUE	268	FALSE	0.0013210118206239865
